date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2023-01-12,125.52083333333333,85.48333333333333,2315.8333333333335,126.00833333333333,98.26666666666667,86.66666666666667,0.7287500000000001,0.0,1.5770833333333334,168.54166666666666,103.375
2023-01-13,101.25833333333333,66.9875,1572.5833333333333,103.73333333333333,82.35833333333333,60.125,0.7029166666666667,0.625,1.9083333333333334,159.91666666666666,99.29166666666667
2023-01-14,77.40833333333333,50.56666666666666,1433.875,84.45,47.9,43.375,0.4529166666666667,4.875,2.4125,154.66666666666666,91.75
2023-01-15,48.34166666666667,31.979166666666668,814.6666666666666,51.00833333333333,28.633333333333336,50.5,0.46875,1.4583333333333333,2.3249999999999997,101.45833333333333,68.625
2023-01-16,45.512499999999996,30.05,1009.0,58.37916666666666,28.00833333333333,51.166666666666664,0.605,0.875,1.6270833333333332,84.75,62.75
2023-01-17,56.42916666666667,38.00833333333333,1331.2083333333333,67.12916666666666,32.670833333333334,48.583333333333336,0.6583333333333333,0.625,1.5,106.625,70.5
2023-01-18,47.5375,32.637499999999996,1189.8333333333333,64.89583333333333,34.0875,33.375,0.44458333333333333,0.0,1.4916666666666665,94.25,66.08333333333333
2023-01-19,50.39166666666667,34.5875,1046.4166666666667,60.81666666666666,27.679166666666664,43.916666666666664,0.45458333333333334,0.25,1.6187500000000001,93.45833333333333,65.95833333333333
2023-01-20,57.800000000000004,39.1,1279.875,64.65833333333333,38.43333333333333,50.333333333333336,0.51375,0.875,1.7291666666666667,107.66666666666667,70.91666666666667
2023-01-21,73.23333333333333,49.737500000000004,1630.6666666666667,82.56666666666666,55.70416666666667,87.66666666666667,0.5979166666666667,0.375,1.8583333333333334,141.41666666666666,77.875
2023-01-22,70.22500000000001,47.37916666666666,1446.4166666666667,79.40416666666667,54.612500000000004,75.0,0.46208333333333335,0.0,2.2041666666666666,139.16666666666666,78.58333333333333
2023-01-23,66.15416666666667,44.47083333333333,1733.125,74.56666666666666,51.520833333333336,62.0,0.47750000000000004,0.25,2.058333333333333,119.70833333333333,73.83333333333333
2023-01-24,74.62916666666666,50.48333333333333,1636.5,81.15416666666667,52.237500000000004,69.58333333333333,0.7875,0.125,1.6354166666666667,131.70833333333334,78.41666666666667
2023-01-25,71.32916666666667,48.87083333333334,1196.75,77.90833333333333,46.59583333333333,76.125,0.6633333333333333,0.0,1.7520833333333332,148.125,84.58333333333333
2023-01-26,42.204166666666666,29.150000000000002,1036.0416666666667,54.791666666666664,33.079166666666666,40.458333333333336,0.31916666666666665,0.0,1.8958333333333333,98.29166666666667,67.5
2023-01-27,34.7875,24.145833333333332,932.25,49.71666666666667,25.691666666666666,14.291666666666666,0.17625000000000002,0.0,1.0229166666666667,79.08333333333333,59.25
2023-01-28,46.916666666666664,32.52916666666667,957.75,54.1,25.516666666666666,42.375,0.32083333333333336,0.0,1.1354166666666667,87.875,63.5
2023-01-29,54.23333333333333,37.458333333333336,1267.9583333333333,61.875,31.925,39.666666666666664,0.3558333333333333,0.0,1.2395833333333333,96.125,66.91666666666667
2023-01-30,56.75,39.391666666666666,1326.4166666666667,65.78333333333333,29.1375,51.958333333333336,0.3229166666666667,0.0,2.3875,106.41666666666667,70.45833333333333
2023-01-31,58.89166666666667,40.6875,1289.0,66.19166666666666,32.362500000000004,58.333333333333336,0.385,0.0,2.2979166666666666,119.16666666666667,74.5
2023-02-01,43.32083333333333,29.900000000000002,960.5833333333334,52.7875,21.804166666666664,51.875,0.3441666666666667,0.0,1.9124999999999999,94.41666666666667,66.70833333333333
2023-02-02,49.67916666666667,33.729166666666664,1146.7083333333333,60.2125,26.054166666666664,25.333333333333332,0.44416666666666665,0.0,1.19375,96.54166666666667,67.08333333333333
2023-02-03,34.05833333333333,23.15416666666667,816.5,48.51666666666667,21.795833333333334,27.083333333333332,0.2554166666666667,0.0,1.6916666666666667,80.625,57.333333333333336
2023-02-04,44.1625,29.1375,764.0833333333334,51.29583333333333,22.579166666666666,33.958333333333336,0.5241666666666667,0.0,1.4645833333333333,78.625,58.416666666666664
2023-02-05,53.9375,36.4625,1086.0416666666667,53.15416666666667,27.05,50.416666666666664,0.3408333333333333,0.0,1.6541666666666666,96.375,67.04166666666667
2023-02-06,59.59166666666667,40.18333333333333,1043.3333333333333,60.025,32.762499999999996,29.416666666666668,0.4025,0.0,1.0479166666666668,104.5,69.875
2023-02-07,42.824999999999996,29.099999999999998,879.2916666666666,49.65416666666667,20.9375,51.166666666666664,0.3229166666666667,0.0,2.2708333333333335,102.58333333333333,69.125
2023-02-08,40.96666666666667,28.145833333333332,910.875,53.39166666666667,20.474999999999998,13.458333333333334,0.33125,0.0,0.5041666666666667,81.0,61.166666666666664
2023-02-09,55.9,37.81666666666667,1020.75,57.50833333333333,21.775000000000002,64.04166666666667,0.5008333333333334,0.0,1.9979166666666668,101.83333333333333,68.25
2023-02-10,62.375,40.75,1135.5833333333333,53.80416666666667,26.77916666666667,43.875,0.5179166666666667,0.0,1.3458333333333332,107.875,70.95833333333333
2023-02-11,47.88333333333333,32.104166666666664,1237.375,49.270833333333336,25.995833333333334,19.875,0.42333333333333334,0.0,1.3458333333333332,105.16666666666667,69.95833333333333
2023-02-12,42.875,29.508333333333336,941.25,46.12916666666666,24.170833333333334,34.625,0.3925,0.0,1.6062500000000002,89.33333333333333,64.33333333333333
2023-02-13,42.89166666666667,29.541666666666668,1015.2916666666666,52.800000000000004,22.691666666666666,41.166666666666664,0.36541666666666667,0.0,2.004166666666667,87.29166666666667,63.666666666666664
2023-02-14,32.545833333333334,22.308333333333334,767.375,41.641666666666666,18.670833333333334,42.75,0.26,0.0,2.5541666666666667,76.54166666666667,56.458333333333336
2023-02-15,35.675000000000004,24.620833333333334,779.0416666666666,48.70416666666667,19.929166666666667,45.333333333333336,0.28791666666666665,0.125,1.852083333333333,78.625,58.5
2023-02-16,43.84583333333333,30.4375,884.7916666666666,51.45416666666667,21.724999999999998,30.75,0.325,0.0,1.6083333333333334,78.20833333333333,59.125
2023-02-17,54.34166666666667,37.37916666666667,920.75,50.5625,21.020833333333332,56.958333333333336,0.44708333333333333,0.0,2.058333333333333,102.45833333333333,69.04166666666667
2023-02-18,46.6625,32.229166666666664,756.8333333333334,41.395833333333336,21.5625,62.958333333333336,0.40291666666666665,0.0,2.160416666666667,97.54166666666667,67.58333333333333
2023-02-19,41.891666666666666,28.520833333333332,809.1666666666666,46.47083333333333,21.041666666666668,47.083333333333336,0.28833333333333333,1.125,2.5083333333333333,86.0,63.125
2023-02-20,45.40833333333333,30.575,820.0,46.67916666666667,21.770833333333332,49.666666666666664,0.33791666666666664,1.5,2.704166666666667,86.75,63.333333333333336
2023-02-21,53.925000000000004,36.824999999999996,944.9166666666666,52.82083333333333,23.458333333333332,51.666666666666664,0.40166666666666667,0.6666666666666666,2.4875000000000003,100.375,68.375
2023-02-22,42.958333333333336,29.25,762.0833333333334,46.42916666666667,21.754166666666666,38.625,0.54875,0.0,1.8104166666666668,93.83333333333333,66.04166666666667
2023-02-23,30.400000000000002,20.429166666666667,609.1666666666666,40.94166666666667,18.558333333333334,25.5,0.42083333333333334,0.0,1.7729166666666665,77.16666666666667,55.375
2023-02-24,31.224999999999998,21.0125,593.9166666666666,38.795833333333334,17.766666666666666,34.25,0.2966666666666667,0.0,2.0395833333333333,68.54166666666667,43.0
2023-02-25,34.420833333333334,23.075,609.7083333333334,38.645833333333336,17.591666666666665,44.875,0.3541666666666667,0.0,2.21875,71.16666666666667,48.833333333333336
2023-02-26,36.525,25.162499999999998,646.125,38.7875,17.870833333333334,50.875,0.29625,0.0,1.7333333333333334,71.33333333333333,49.416666666666664
2023-02-27,29.804166666666664,19.991666666666667,597.8333333333334,37.15416666666667,15.708333333333334,35.541666666666664,0.2791666666666667,0.0,1.9354166666666666,79.66666666666667,58.875
2023-02-28,34.4625,23.370833333333334,703.125,43.39166666666667,19.087500000000002,47.333333333333336,0.2520833333333333,0.0,1.9208333333333334,66.25,43.5
2023-03-01,33.204166666666666,22.620833333333334,801.875,47.725,21.641666666666666,43.5,0.23875000000000002,0.0,1.9020833333333333,75.91666666666667,56.416666666666664
2023-03-02,30.183333333333334,20.679166666666667,645.1666666666666,37.545833333333334,16.954166666666666,43.0,0.32208333333333333,0.0,1.73125,69.625,44.916666666666664
2023-03-03,46.34583333333333,31.675,1089.5,54.925000000000004,31.1125,38.208333333333336,0.29583333333333334,0.0,2.1354166666666665,73.5,51.583333333333336
2023-03-04,69.3875,47.6625,1507.5,76.55416666666666,37.5,63.458333333333336,0.4370833333333333,0.0,2.5104166666666665,119.58333333333333,74.45833333333333
2023-03-05,65.20416666666667,44.97083333333333,1514.625,67.925,31.066666666666666,53.291666666666664,0.375,0.0,2.225,131.70833333333334,78.625
2023-03-06,52.824999999999996,36.229166666666664,1188.6666666666667,69.42083333333333,31.854166666666668,49.375,0.36791666666666667,0.0,2.127083333333333,104.16666666666667,69.79166666666667
